iter,td_loss,w_norm,tracking_gap,teacher_error,mean_rho,mean_rho2,p95_rho2,p99_rho2,max_rho2,delta_mean,delta_std,delta_p95,delta_p99,delta_max,stability_proxy,stability_proxy_mean,stability_proxy_std,power_iters,batch_size,stability_probe_step_scale,w_gap,w_sharp_drift,w_sharp_drift_defined,converged,num_iters,tol,mmd2,mmd_sigma,mean_l2,num_samples,dist_action_kl,dist_action_tv,action_samples
0.0,2.500102025332649e-05,9.163369275853684,1.585678590298169e-15,0.044552625510051444,0.6282641040620544,0.42447553895329554,0.7700656883617376,0.8104126163062042,0.8740212787334868,-0.0007608151625850486,0.004941880263797088,0.0034175382156823755,0.0072171685663145165,0.02207853374898103,,,,,,,,,,,,,,,,,,,
1.0,2.5317021197059575e-05,9.163366786167302,4.881184443991506e-15,0.04455248831713099,0.6297092696209585,0.4263093474284747,0.7687148923742665,0.8165863854196376,0.9064863049876275,-0.0007328797711055434,0.00497794218911428,0.0035749325601644416,0.006888732176997277,0.01626597973417573,,,,,,,,,,,,,,,,,,,
2.0,2.5413943656478407e-05,9.163364560242432,8.558763450486835e-15,0.04455235986707006,0.6302085813941328,0.42722876908141216,0.7780745786023502,0.8228679460355749,0.8951232331861991,-0.0009393269633132528,0.004952939381061624,0.0034723990848159196,0.006478515622453517,0.018504540137093104,,,,,,,,,,,,,,,,,,,
3.0,2.3859150641360744e-05,9.163362100331012,1.487883860669872e-14,0.04455223251692855,0.6282014868477779,0.4249802655642833,0.7707613554322708,0.8289793645415675,0.9029836548003559,-0.0008114911881388104,0.004816703508929505,0.0036139756301881683,0.0066524785292504255,0.02795356676146895,,,,,,,,,,,,,,,,,,,
4.0,2.4652085282866378e-05,9.163359434959798,2.3383634171191446e-14,0.04455210052524472,0.6338861253325166,0.432162429635366,0.7717921263623625,0.8105974579264958,0.9005625420393955,-0.0008078087508357088,0.00489893154728045,0.0036848380976096384,0.0063005390553600125,0.02309386969167596,,,,,,,,,,,,,,,,,,,
5.0,2.602278696434989e-05,9.16335676819234,3.05216917822899e-14,0.04455196741167269,0.6329859475486416,0.4310200117866303,0.7822308736879707,0.8291213484352474,0.8725063669628017,-0.0008239999376378348,0.005034263706553595,0.0037759616972122896,0.0068170236769173565,0.02264438807090647,0.9999833181830787,0.9999833181830787,1.2374507813211943e-06,20.0,4096.0,6.25e-05,0.19000381140553352,0.0,0.0,nan,2000.0,1e-07,0.012445747498749382,2.3350866200450215,0.3306415615278038,4096.0,0.6199927415085643,0.3338472119312925,64.0
6.0,2.594678908264824e-05,9.16335415271131,4.112432810406669e-14,0.04455183358936943,0.6305997451742305,0.4270575772975025,0.7709032995759133,0.816777999818663,0.8737163229138752,-0.0010249127773360696,0.004989623521018545,0.003225867256386356,0.006227267083151142,0.0213113190916617,,,,,,,,,,,,,,,,,,,
7.0,2.402228624663873e-05,9.163351700504222,5.3235662076980386e-14,0.0445517096098987,0.6260840067334231,0.4214353929570562,0.7680222661255139,0.8119425298958709,0.8609715951839794,-0.0006954663409419718,0.004851660830607959,0.0037974675762892348,0.00644937753989089,0.02389324143982884,,,,,,,,,,,,,,,,,,,
8.0,2.4789451709978093e-05,9.163349459353,6.288149238928282e-14,0.0445515854473538,0.6293423705929644,0.426091164069406,0.7748491892504572,0.8217648812452366,0.8794460923199261,-0.0007430974131311445,0.004923134971192228,0.003625850985159567,0.006980522115421597,0.026523837049713714,,,,,,,,,,,,,,,,,,,
9.0,2.6472529741802396e-05,9.16334657815317,8.132079932125185e-14,0.044551446341827054,0.6336969517243184,0.43151101461119723,0.7833009900962082,0.8222590119906299,0.90237939677006,-0.0008879470509775113,0.005067946307574967,0.0035802304424779607,0.007082958978826499,0.023774048056594735,0.9999826644908275,0.9999826644908275,2.371535322325121e-06,20.0,4096.0,6.25e-05,0.19774907635131964,0.04149503998645001,1.0,nan,2000.0,1e-07,0.017417191182320657,2.339678044847076,0.41876484378353285,4096.0,0.6199927415086344,0.33385303980707026,64.0
10.0,2.153928818666079e-05,9.163344547534098,1.1194078756652063e-13,0.044551331220841296,0.6308804478140643,0.42799210562930023,0.7763671136493244,0.8227095083357558,0.8702982476752893,-0.0006782384182144535,0.004591217794302372,0.003497215986867021,0.006517994344933901,0.024309224828464975,0.999982485015626,0.999982485015626,2.4202556448319727e-06,20.0,4096.0,6.25e-05,0.21329227188666122,0.044727690006405474,1.0,nan,2000.0,1e-07,0.022542920043524317,2.3093229742725714,0.5152127334242057,4096.0,0.6199927415086681,0.33332763009155775,64.0
11.0,2.5419114164946985e-05,9.163341713889018,1.215539252509028e-13,0.0445511879111494,0.6290653732122667,0.42545074123284066,0.7657665683319731,0.8121633358917493,0.8978216366026177,-0.0008195533645959574,0.004974680537233163,0.003728866960276296,0.007083116560441666,0.017242661009774833,,,,,,,,,,,,,,,,,,,
12.0,2.6492789818327504e-05,9.163339201299655,1.5984739312865562e-13,0.044551048349358,0.6279788199295873,0.42431037976900393,0.7717236928064145,0.8160875724077795,0.8911681986747272,-0.0009044272310876525,0.0050670308072869085,0.0036274137934799856,0.006513058772508871,0.02143312664544019,,,,,,,,,,,,,,,,,,,
13.0,2.461472501863992e-05,9.163336611920645,1.808038729020062e-13,0.0445509156575649,0.6339396417626477,0.4317391309968795,0.7776275944720266,0.8198350279664184,0.872681507013332,-0.0006819315111691676,0.0049142338601977885,0.003648125982669794,0.006410793311320867,0.02565179440416592,,,,,,,,,,,,,,,,,,,
14.0,2.390681804329198e-05,9.163334294676117,2.0783998062257267e-13,0.04455078882415876,0.6237657085552881,0.4190994352915206,0.7673330866249187,0.809735436996414,0.8546601150480777,-0.0007717002591591735,0.004828177373844674,0.003628476665323332,0.006963430500149324,0.025692493073690103,,,,,,,,,,,,,,,,,,,
15.0,2.4256231984602937e-05,9.163332017336435,2.284974759471177e-13,0.044550657607121555,0.632450660646154,0.42975859899633223,0.7778911999514513,0.8252141019426721,0.8983635945966485,-0.0007634170297134027,0.0048655345465166006,0.0034025652999626374,0.006759066963147055,0.02315258645092648,0.9999829374832441,0.9999829374832441,1.631933736987444e-06,20.0,4096.0,6.25e-05,0.18300853314572993,0.04962508574658507,1.0,nan,2000.0,1e-07,0.024657107794044064,2.345557661796615,0.5467873298974832,4096.0,0.6199927415088269,0.33345730210525704,64.0
16.0,2.6996980540403274e-05,9.163329793885056,2.375541951509286e-13,0.04455051932010014,0.6273350204045941,0.4235424978907061,0.7664523997415726,0.8050435878541583,0.8577428070910452,-0.000757634590493568,0.005140327846323707,0.003479464536346867,0.007411112812762216,0.026502046362344114,,,,,,,,,,,,,,,,,,,
17.0,2.622465038967897e-05,9.16332643272149,2.5584832854642904e-13,0.04455037843700717,0.6312673835298099,0.42888525939421895,0.7750383279699162,0.8217713957749253,0.8699584232129445,-0.000763192601126709,0.005063811552898115,0.0038513266792101104,0.007850419041467323,0.02076807515513485,,,,,,,,,,,,,,,,,,,
18.0,2.4013558259646297e-05,9.163324117564894,2.8633699645577715e-13,0.04455025086324428,0.6326558699749444,0.43035922204942767,0.7735029405215242,0.8179970955188233,0.8860379421871994,-0.0006703293559661051,0.0048542987973729385,0.0035818159501562054,0.007412036397805674,0.020644271115932984,,,,,,,,,,,,,,,,,,,
19.0,2.4693233050098922e-05,9.163321676159336,2.9910847340221745e-13,0.04455011837934324,0.630678250171881,0.427447210181522,0.7739036275259618,0.815924745126283,0.8858455842863926,-0.0008489970358876522,0.0048961655489937125,0.0037147294491673426,0.006180834373999029,0.02196474460346688,0.9999821470142428,0.9999821470142428,1.5030021258232244e-06,20.0,4096.0,6.25e-05,0.21277542034782185,0.05437361293832636,1.0,nan,2000.0,1e-07,0.021472816225747815,2.3291603476628344,0.49078587901276194,4096.0,0.619992741508915,0.33370639021667986,64.0
20.0,2.5308726499517513e-05,9.16331880227068,3.1826304542020114e-13,0.044549988717945736,0.627493677983074,0.42411855710406654,0.7705671795676506,0.8164613291588609,0.8754621678761446,-0.0008796077478226174,0.0049532834271307285,0.0033599293980419837,0.006282623162990255,0.020063405935101117,0.9999820396624715,0.9999820396624715,1.839060347479005e-06,20.0,4096.0,6.25e-05,0.1916585874055905,0.04778630310543212,1.0,nan,2000.0,1e-07,0.02530162451214024,2.3309231752069524,0.5509760304513439,4096.0,0.6199927415089422,0.3337765339071326,64.0
21.0,2.8194092533021174e-05,9.163316334554949,3.2632739925431127e-13,0.044549850526849274,0.6293224722858406,0.42597188702433786,0.7711996244105706,0.8099199041724332,0.902420238058937,-0.00084342680456231,0.005242396757053684,0.0033761617542232814,0.006951309308288607,0.026693430643121647,,,,,,,,,,,,,,,,,,,
22.0,2.3209149865881665e-05,9.163314045351276,3.648115523410613e-13,0.04454972552155697,0.6320214304552334,0.4300358032728262,0.7787741662448304,0.8212287420489992,0.900168668461592,-0.0008313404672582289,0.004745315889735955,0.003305897373050459,0.00596354784319687,0.02410124174501374,,,,,,,,,,,,,,,,,,,
23.0,2.5696544733243748e-05,9.163311189063826,4.063605085941538e-13,0.04454959354214068,0.6276119566728653,0.424284892568288,0.768477600416671,0.813274247005263,0.8832004037557639,-0.0008027995353278186,0.005005203056752162,0.003655373585870964,0.0071452568910433676,0.03229563537240199,,,,,,,,,,,,,,,,,,,
24.0,2.495942742620245e-05,9.163308095847977,4.3231717645186763e-13,0.04454945666163481,0.6331346726663993,0.43094712341411406,0.7771002588904034,0.8210793599196233,0.8836885009083753,-0.0008747076575213506,0.004918771588524513,0.0033947602599310924,0.006381224414040616,0.016665051278098815,,,,,,,,,,,,,,,,,,,
25.0,2.634434316014586e-05,9.163305318041942,4.4380392612310254e-13,0.04454931888616269,0.6311281200718446,0.42814623396648216,0.7698001162545872,0.8154893052326885,0.9098710247496724,-0.0007359526351276237,0.005079637475154557,0.003797385651845717,0.007217649218814505,0.02243853803064655,0.9999816298531846,0.9999816298531846,3.3415914598256216e-06,20.0,4096.0,6.25e-05,0.1825611900316025,0.0394513538664644,1.0,nan,2000.0,1e-07,0.06194866710145541,2.369403814800894,0.9257698551972332,4096.0,0.619992741509032,0.3334136000585103,64.0
26.0,2.510992692506722e-05,9.163302686478794,4.697621148832811e-13,0.04454919123196105,0.6306119079926011,0.42729762317842657,0.7715027340542904,0.8161536353788523,0.8970063518749473,-0.0008221768783343124,0.00494307112085186,0.0036409294804729078,0.006489769812970861,0.017733070414556212,,,,,,,,,,,,,,,,,,,
27.0,2.358625999227019e-05,9.163299789354896,4.898395071183393e-13,0.0445490688274298,0.6275865445727172,0.423915794612294,0.7757841979894358,0.814899640156489,0.8676696623103044,-0.0007743765670412708,0.004794434369629807,0.003694282075486161,0.006710876593200535,0.024019896249771383,,,,,,,,,,,,,,,,,,,
28.0,2.3613319562644066e-05,9.163297689780807,5.303919615530799e-13,0.04454894836583963,0.6318067288768754,0.42889421147759293,0.76632845357771,0.8118944222350808,0.870278263078764,-0.0007319032560212252,0.00480391894045576,0.003807552121830176,0.007847481782700531,0.02475285155093715,,,,,,,,,,,,,,,,,,,
29.0,2.4619919565397724e-05,9.163295282117959,5.61863532972329e-13,0.044548818637316516,0.6300619171431229,0.4265594053799214,0.767970941657791,0.8071788121366463,0.8693616023642464,-0.0009769762645967404,0.004864713449301236,0.0035413096625365355,0.005962376350701017,0.01765437621685737,0.9999823638480689,0.9999823638480689,1.595176955331557e-06,20.0,4096.0,6.25e-05,0.18576735419887425,0.03670899777442949,1.0,nan,2000.0,1e-07,0.04948094764203459,2.352033014971022,0.8227091935915931,4096.0,0.6199927415092291,0.3332046231008881,64.0
30.0,2.5405952872502963e-05,9.163292257774895,5.90948067639207e-13,0.04454867781224384,0.6321999412311637,0.42931313247740127,0.7745275331316491,0.8254756940313188,0.879470547781068,-0.0009374025016220356,0.004952497291514223,0.003520025574261863,0.006212573174664235,0.01941456993675129,0.9999811860676335,0.9999811860676335,4.6320028387690705e-06,20.0,4096.0,6.25e-05,0.1820753075581115,0.038895102447240856,1.0,nan,2000.0,1e-07,0.027543947304614957,2.3549882989997695,0.581834862586578,4096.0,0.6199927415093074,0.3336355602565914,64.0
31.0,2.5114705432122686e-05,9.163289446832557,5.925630584774589e-13,0.04454854042295183,0.6312198046172053,0.42871734240052134,0.7781123509519235,0.8298617701367377,0.873588540518839,-0.0007458123103363285,0.004955650252981285,0.003648389266204584,0.00674649686198259,0.02465514950608095,,,,,,,,,,,,,,,,,,,
32.0,2.4547404009851345e-05,9.163287002524523,6.277057859788572e-13,0.04454841074336694,0.6371324792791387,0.436512184604791,0.7795665471384019,0.8196086911805257,0.8853077495151646,-0.0007125131570073649,0.004903032634089105,0.003678846347526545,0.0072629682137048315,0.023978478985760717,,,,,,,,,,,,,,,,,,,
33.0,2.4297062789051324e-05,9.163284737221232,6.666363657235441e-13,0.044548272685356376,0.6328988378795124,0.4309541960923849,0.7819054528229907,0.8341881923094024,0.913680420445496,-0.0010607714940673195,0.0048137123539349035,0.003267507068783063,0.005520075480180668,0.021171356529995095,,,,,,,,,,,,,,,,,,,
34.0,2.553835842982241e-05,9.163281769225858,7.089125673689061e-13,0.04454813529255424,0.6303647387622616,0.42774762008055073,0.7722685719518054,0.8141006893807402,0.8856969845517636,-0.0008870758640619433,0.004975083400428696,0.0036432565588300266,0.005909444503918353,0.01940866614221884,,,,,,,,,,,,,,,,,,,
35.0,2.5476450483214674e-05,9.163279426585905,7.146614147358059e-13,0.04454800406484634,0.6316748895997378,0.429512090360582,0.7731429444046151,0.8066354241984637,0.8773724085968226,-0.0008749017796743482,0.004971015727106215,0.0035652979505041765,0.006596904173017114,0.026027014730949483,0.9999810899045856,0.9999810899045856,3.312352268580301e-06,20.0,4096.0,6.25e-05,0.18620325114103417,0.03688347949473396,1.0,nan,2000.0,1e-07,0.030811820175310478,2.316210668320596,0.6015258324638975,4096.0,0.6199927415095293,0.33364449806158303,64.0
36.0,2.628507436631202e-05,9.163276322323618,6.971527392264674e-13,0.04454785688676901,0.6361444394989779,0.43501720918103315,0.77197479929485,0.8131853289439828,0.881626647076708,-0.0008702085140396415,0.0050525054684191035,0.0035376856372603734,0.006401340040075151,0.030390260356603204,,,,,,,,,,,,,,,,,,,
37.0,2.5683561691973686e-05,9.163273982776134,7.105567771813967e-13,0.04454772343727698,0.6283372660720119,0.425042928227001,0.772219005785089,0.8237397009606241,0.907196076320129,-0.0009859421778790236,0.004971064243585357,0.0033664357790511245,0.005871586959397719,0.019130620129612624,,,,,,,,,,,,,,,,,,,
38.0,2.6220871008919683e-05,9.163271006024747,7.867293408705957e-13,0.04454759114438902,0.6261996790442191,0.42240231741392115,0.7718020977380268,0.816057876815948,0.8714059217461285,-0.0008465955376728962,0.005050163067120905,0.0037627820123797106,0.007600675753270503,0.01684636465440874,,,,,,,,,,,,,,,,,,,
39.0,2.419702266929386e-05,9.163268668380137,8.235511754572565e-13,0.04454745745722467,0.6325017467743286,0.4306982871895874,0.7816862421766619,0.819005078832368,0.9278025457579762,-0.000582126846485725,0.0048844806278553745,0.0035725417723788968,0.0068585854062793265,0.024779761690838332,0.9999818504883513,0.9999818504883513,2.3567997104522606e-06,20.0,4096.0,6.25e-05,0.1892933321408576,0.03720073439543919,1.0,nan,2000.0,1e-07,0.0518114180697532,2.339905979801628,0.8016013035482459,4096.0,0.6199927415094226,0.33380060084292,64.0
40.0,2.6581263410987716e-05,9.163265913248496,8.648294981847838e-13,0.04454731717413972,0.6325295443454325,0.43013637985118763,0.7748007339236643,0.8122518928510923,0.8823706041442528,-0.0010110337093792783,0.005055598307766005,0.003250664048198712,0.006703783499670663,0.021321217446097475,0.9999811817677824,0.9999811817677824,2.714360427131156e-06,20.0,4096.0,6.25e-05,0.18758063387810764,0.03612892811202853,1.0,nan,2000.0,1e-07,0.011041576076272985,2.352360299892158,0.26463980528514863,4096.0,0.6199927415095852,0.333263483161495,64.0
41.0,2.4680529416360205e-05,9.16326379744623,9.244054210653138e-13,0.04454719205397708,0.6248093688766204,0.42056244052155606,0.7737449325242163,0.820342166574449,0.9249072593216815,-0.0008522718195308217,0.004894298944894338,0.0034110957556675627,0.005843214166545015,0.015262717432841626,,,,,,,,,,,,,,,,,,,
42.0,2.3549722465726696e-05,9.163261595779835,9.339065218668646e-13,0.0445470708966295,0.6279886266111054,0.42412280788038986,0.7716306663371653,0.8144073975435367,0.887483902470935,-0.0006850557713910755,0.004804208681542724,0.0036268891180672924,0.006559849994524491,0.02295630723106921,,,,,,,,,,,,,,,,,,,
43.0,2.633478796454862e-05,9.16325919506369,9.57480436304209e-13,0.04454693209474103,0.6320639157858033,0.43005240839386744,0.7675436811800459,0.8140229416073058,0.8759646011518006,-0.0009174522104196086,0.005049066191499652,0.00368293546659789,0.006384724562668062,0.022943916059438588,,,,,,,,,,,,,,,,,,,
44.0,2.3781472450250286e-05,9.163256910007725,1.0283578451822253e-12,0.044546815354010415,0.6278839508036239,0.42416780345718846,0.7727815056349496,0.8059169637004375,0.8973257004225843,-0.0008758024821086683,0.004797337017823804,0.003580504310376914,0.007156714499376038,0.026623115238808236,,,,,,,,,,,,,,,,,,,
45.0,2.4596692573248408e-05,9.163254573276026,1.1002057304298841e-12,0.044546687641670885,0.6301820722682165,0.4273955879595837,0.7717515949173676,0.8204573052139376,0.9024152146743208,-0.0008793001286773363,0.004880934731888599,0.00341003024959636,0.0061970248449527265,0.019326706599945363,0.9999805561802398,0.9999805561802398,3.129495659722621e-06,20.0,4096.0,6.25e-05,0.19289870815950466,0.038060907091168,1.0,nan,2000.0,1e-07,0.012534675554618957,2.3356531049497224,0.26449768563783,4096.0,0.6199927415098573,0.333753526713757,64.0
46.0,2.433231476372932e-05,9.163252297658781,1.150665504581238e-12,0.04454655761645141,0.6287240449671121,0.42431726896201605,0.7673255178828099,0.8101614615846344,0.889241949103581,-0.0009613263162376438,0.004838198681062848,0.003440669830274517,0.006285378392988982,0.023647748120214557,,,,,,,,,,,,,,,,,,,
47.0,2.4485201324691774e-05,9.163249647437427,1.2332447280333065e-12,0.044546430568291856,0.6284783285600642,0.4247173503747261,0.7733710080892755,0.810644353501962,0.8947243091497936,-0.0008721384623293882,0.004870788008856216,0.0035338253082848486,0.007150449702459214,0.020363061448815157,,,,,,,,,,,,,,,,,,,
48.0,2.4253472699468655e-05,9.16324735907454,1.3000833022815184e-12,0.044546306915372424,0.6360979466140916,0.4344252044933151,0.7741327915731413,0.8157208864345116,0.8877665314500884,-0.0010071260438276953,0.0048207022135071395,0.0033523133944432723,0.005918521291155299,0.01930095122803776,,,,,,,,,,,,,,,,,,,
49.0,2.5400644641648107e-05,9.163244788891634,1.3201143025807364e-12,0.04454616877589852,0.6253939898027737,0.42083029537482686,0.7719278036377581,0.8131045780473817,0.8771016823155251,-0.0008737251726607552,0.004963592344694217,0.003585934267573111,0.0069544544220039705,0.027343790225077613,0.9999821956777704,0.9999821956777704,2.3699157678585637e-06,20.0,4096.0,6.25e-05,0.20078063455199996,0.04187172474495643,1.0,nan,2000.0,1e-07,0.019107007932303466,2.353168736877144,0.4463789235228865,4096.0,0.6199927415102207,0.33311664279755737,64.0
50.0,2.570407674532074e-05,9.163242325492051,1.396080183719926e-12,0.04454603728701341,0.6256863827943338,0.42201984610125776,0.7778613181735179,0.8183942696405859,0.8846852844535158,-0.0008315095789137855,0.005001266696097636,0.0036485672179894717,0.00803447661267753,0.018565659436456536,0.999981531567816,0.999981531567816,4.072212246880346e-06,20.0,4096.0,6.25e-05,0.195429184725221,0.04110206555419338,1.0,nan,2000.0,1e-07,0.02721109249984177,2.328221140092828,0.5987968478182769,4096.0,0.6199927415102275,0.3335122408855578,64.0
51.0,2.4132252096114365e-05,9.16323980612788,1.507334559555421e-12,0.04454591360533277,0.6279032530312117,0.4239055442917057,0.7727071788513653,0.809348631321526,0.8633609525460618,-0.0006978668207688859,0.004862636527295073,0.0037155641605250505,0.006860021597564865,0.02178469597493896,,,,,,,,,,,,,,,,,,,
52.0,2.6180218641964244e-05,9.163236936712378,1.5390962364242359e-12,0.04454578064534445,0.6313195585570648,0.42874456715026277,0.7749887692138743,0.8175886591106379,0.8909523603571214,-0.0007506622229858739,0.005061296757644838,0.003696012248317109,0.007572565966410108,0.02173694818887919,,,,,,,,,,,,,,,,,,,
53.0,2.4276418534800756e-05,9.16323472360677,1.6033099976167163e-12,0.044545658221057924,0.6270590055721178,0.42312009724379196,0.7666674277506677,0.8171255393315499,0.9171000198553771,-0.000838218465637505,0.004855286638156914,0.0035925100873887617,0.006739418650057957,0.02491230525093902,,,,,,,,,,,,,,,,,,,
54.0,2.4793916133193387e-05,9.163232145730746,1.7108321792621462e-12,0.044545522616121165,0.6265742750784337,0.42297083975275684,0.7741031769201023,0.8154487105737576,0.887718261652356,-0.000939761724170921,0.004889863396351342,0.00347554947863607,0.0067122533267292015,0.024296982848750516,,,,,,,,,,,,,,,,,,,
55.0,2.6026700927449855e-05,9.163229527171959,1.7176913621151289e-12,0.04454538503060807,0.633577789113442,0.431753199106592,0.776583379849698,0.8246565885611726,0.8851984801238131,-0.0008723575242141518,0.0050264991074700106,0.0036190527695383417,0.006562265207537955,0.022431290603283777,0.9999808181289069,0.9999808181289069,6.119349848846444e-06,20.0,4096.0,6.25e-05,0.19310879431073663,0.04296867733819826,1.0,nan,2000.0,1e-07,0.03473024638161237,2.3453349972160837,0.6612467634483932,4096.0,0.6199927415108444,0.3335723416271291,64.0
56.0,2.424060526618026e-05,9.163226572744026,1.7543268651315088e-12,0.04454525423000362,0.6343747161812847,0.4325655176091467,0.7740338817309094,0.8183830193226873,0.8818038877436254,-0.0007777708698088353,0.0048616538071171896,0.0036378035796673595,0.0070165342033581355,0.019949570983469805,,,,,,,,,,,,,,,,,,,
57.0,2.6037979018150693e-05,9.163223562750913,1.835667953599031e-12,0.04454511430747074,0.6330230712710003,0.4308953083504764,0.7769921287380619,0.8161342435450499,0.8925640775736443,-0.0007345808148785143,0.005049591076964858,0.0037682493923954265,0.007461030023170722,0.023396899765338982,,,,,,,,,,,,,,,,,,,
58.0,2.6123879849289404e-05,9.163221634113706,1.8630974799429476e-12,0.04454498409694459,0.6353934092566712,0.43364177200108694,0.7817060442654719,0.8314863043647964,0.914167376277032,-0.0008695631562983164,0.005036639729670757,0.003673908482302019,0.0068046581563289245,0.02561708858022193,,,,,,,,,,,,,,,,,,,
59.0,2.3039845572139228e-05,9.163219425954983,1.9165423101011576e-12,0.04454486393121564,0.635051610377757,0.433623020843878,0.772503162093976,0.8123555076211599,0.8586647627612394,-0.0007834714014014984,0.0047356116960035055,0.003335714147794321,0.006447565020327963,0.02460248485020348,0.9999811986733675,0.9999811986733675,4.997293941219072e-06,20.0,4096.0,6.25e-05,0.19842584540369598,0.05284908845146739,1.0,nan,2000.0,1e-07,0.02546540604835068,2.3585040436564833,0.5455555034018816,4096.0,0.6199927415109976,0.33370905008836144,64.0
60.0,2.3075243632344745e-05,9.163217291531433,2.0311728768736652e-12,0.04454473848966124,0.6306588242548193,0.428284547869208,0.7719353828069735,0.8281075194841736,0.8828632169219257,-0.0007010166049571467,0.0047522436124339314,0.0034422861403786338,0.006099381533436166,0.02334129442778216,0.9999808885756665,0.9999808885756665,2.0413367643496516e-06,20.0,4096.0,6.25e-05,0.19282703789573594,0.04805070213093045,1.0,nan,2000.0,1e-07,0.020073875658816687,2.3380692168470296,0.4928538879820824,4096.0,0.6199927415111026,0.3331344712474903,64.0
61.0,2.6461669922816788e-05,9.163214640238895,2.0157544720930982e-12,0.04454459675953877,0.63047463248373,0.4274551985694658,0.7756470376774532,0.8178349700429617,0.8968031765094109,-0.0007802291633877148,0.005084575928768898,0.0037508100779903523,0.007122458590144672,0.021856814704963694,,,,,,,,,,,,,,,,,,,
62.0,2.472912547154445e-05,9.163212441662733,2.0120830995234965e-12,0.044544469008055976,0.6331276209212557,0.43058033127086676,0.7736756601988831,0.8246954086951394,0.8919921821483234,-0.0006788240243487452,0.004926289010554641,0.0037003222366657094,0.007417348489764532,0.021927102835668358,,,,,,,,,,,,,,,,,,,
63.0,2.4835553589284014e-05,9.163210385507787,2.0500222518571225e-12,0.04454434237048011,0.6283339098565017,0.4247443453430923,0.7752382865093258,0.8240865746528115,0.8930367439010791,-0.0009380224160310829,0.0048944527310320635,0.0035139903052146437,0.007301405810784284,0.02512392303209008,,,,,,,,,,,,,,,,,,,
64.0,2.5512493205581782e-05,9.163207489378618,2.1175606707283065e-12,0.04454420820331998,0.6318209328307973,0.42911996134890523,0.7714178220271452,0.8221283340989137,0.8823245398932943,-0.0008894900614531795,0.004972051954289879,0.0036528015025281244,0.007071351486042906,0.025819888938041477,,,,,,,,,,,,,,,,,,,
